Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2000-05-01,22.508787155151367,22.681194886552525,21.972407546347757,22.336379423750206,107811000
2000-05-02,21.416868209838867,22.527940084767895,21.301929740018622,22.317219556764112,97716200
2000-05-03,21.627605438232422,21.704231143948036,21.091225498223114,21.570136158945708,55354800
2000-05-04,21.589284896850586,21.838318351738838,21.244469343928394,21.55097205763701,43317200
2000-05-05,21.80000877380371,22.010729421002164,21.416880324351975,21.531818859187496,36402200
2000-05-08,21.397724151611328,21.876634719015343,21.35941130621901,21.74253976014222,36187600
2000-05-09,20.78472328186035,21.58929321535172,20.688941146920904,21.512667507400163,60778400
2000-05-10,20.286638259887695,20.803861331669534,20.152543389425738,20.765548511537546,67740000
2000-05-11,20.80386734008789,20.88049300248232,20.15254920973523,20.42073902811574,58390800
2000-05-12,21.091211318969727,21.378557522225446,20.918803597016296,20.97627283766744,37886000
2000-05-15,21.263622283935547,21.28277870040756,20.84218112155124,21.148683785103465,33899600
2000-05-16,21.30194091796875,21.646756508367528,21.167845966147006,21.321097339657573,48410600
2000-05-17,20.746397018432617,21.186994554373477,20.612302116189746,21.11036889594898,53242000
2000-05-18,20.286638259887695,20.861330561867515,20.190856209557726,20.861330561867515,53640400
2000-05-19,19.941835403442383,20.210025312806643,19.769427604565358,20.037617513929618,66578000
2000-05-22,19.673643112182617,19.99930224841154,19.1372633583938,19.960989408855195,69955000
2000-05-23,19.367130279541016,20.09507385087886,19.32881745999692,19.57785078703355,57963200
2000-05-24,20.095075607299805,20.401578190442606,19.309662737996383,19.347975560889232,85482400
2000-05-25,18.84990882873535,19.846042222123803,18.734970360267454,19.788572987889854,94348800
2000-05-26,18.83076286315918,19.194734881877412,18.50510368851655,19.022327083537196,55822000
2000-05-30,19.424612045288086,19.654489110912795,19.003170758309448,19.137265713257197,68536400
2000-05-31,19.17556381225586,19.52516824739439,19.02231255301705,19.506011839989537,54968200
2000-06-01,19.788585662841797,20.22918340751301,19.558708578665513,19.731116391797727,94507200
2000-06-02,20.3249568939209,20.45905180274036,19.92267216746252,20.229174816192714,80463200
2000-06-05,20.497365951538086,20.95711995418941,20.22917611665815,20.233965220852433,64400000
2000-06-06,21.34024429321289,21.416869945971285,20.78470831071453,20.899646789852124,99019000
2000-06-07,21.608436584472656,21.685062246119724,20.573990152237265,21.225308276237328,76310600
2000-06-08,21.091211318969727,22.10650123713993,20.918803597016296,21.9340935151865,94765600
2000-06-09,21.091211318969727,21.359401108675065,20.937960010566677,21.34024469512468,35710200
2000-06-12,20.497365951538086,21.14868412196079,20.34411461732098,21.14868412196079,49260600
2000-06-13,20.80386734008789,20.842180171285108,20.26748770332688,20.459051859312954,44289200
2000-06-14,21.608436584472656,21.76168790776679,21.301933937884392,21.397716014943224,79992400
2000-06-15,22.18313217163086,22.278914262181942,21.646752464544793,21.704221718875445,65592600
2000-06-16,22.240604400634766,22.4130121866862,21.914945249204283,22.259760821307147,68710600
2000-06-19,22.585426330566406,22.62373918269629,22.06820282681298,22.240610661397454,46604800
2000-06-20,22.96854591369629,23.06432800674757,22.604573960101437,22.64288679732195,62275000
2000-06-21,24.730928421020508,25.190682318855124,23.58154367643396,23.600700088843737,160399600
2000-06-22,24.481897354125977,25.133215437099594,24.30948962628002,24.94165129504853,87315200
2000-06-23,23.81142234802246,24.539366072258066,23.60070179627005,24.501053244666718,49811600
2000-06-26,24.36697006225586,24.55853429230504,23.75396452609848,23.75396452609848,48287000
2000-06-27,24.156238555908203,24.558523258266703,24.022143655122033,24.29033345669437,31071200
2000-06-28,24.194549560546875,24.539364993713814,24.09876749577828,24.213705973500595,37459200
2000-06-29,23.658172607421875,24.19455222929055,23.6198597772884,23.983831663556426,38449000
2000-06-30,24.52021598815918,24.52021598815918,23.504925794899464,23.61986430734396,52356400
2000-07-03,24.52021598815918,24.53937240689993,24.328651800751686,24.424433894455433,15734800
2000-07-05,24.06045913696289,24.48190030018995,23.98383347092161,24.48190030018995,34824400
2000-07-06,24.807559967041016,25.03743697059661,24.06045970548534,24.175398207263136,47873200
2000-07-07,25.133207321166992,25.401397033435543,24.692609936725802,24.9081195269416,54153200
2000-07-10,24.347801208496094,24.92249360523479,24.328644795271472,24.73092947298856,52689800
2000-07-11,24.252033233642578,24.673474569456275,24.0604689900909,24.15625111186674,37164800
2000-07-12,24.61600112915039,24.826721761384363,23.658180073541427,23.983839232448474,58370200
2000-07-13,24.50105857849121,24.52021499645719,23.71564544188594,24.15624305510353,80843200
2000-07-14,24.194549560546875,24.44358292894522,24.041298256917123,24.366957277130343,51180600
2000-07-17,23.964677810668945,24.3861189871955,23.75395722240567,23.983834227783788,53992800
2000-07-18,24.06045913696289,24.366961801128024,23.73480005628744,23.7922693058184,70617200
2000-07-19,22.41301155090332,23.753960959931725,22.317229450258434,23.31336329696525,139924600
2000-07-20,22.930238723754883,23.064333687051697,22.41301529389575,22.50879741053633,54690600
2000-07-21,22.163978576660156,22.987704660321686,22.029883632808282,22.911078978120614,56100600
2000-07-24,21.627605438232422,22.106516098955016,21.455197600372287,22.087359672526112,56165600
2000-07-25,21.148679733276367,21.76168494293655,20.95711560525756,21.70421570453091,64188600
2000-07-26,20.78472328186035,21.301946810533376,20.612315438969343,21.167851821618147,85404600
2000-07-27,21.263622283935547,21.493499281599714,20.688929789775127,20.803868288607212,74337600
2000-07-28,21.359405517578125,22.010723712732975,21.34024910007357,21.742533867669213,75645600
2000-07-31,21.397724151611328,21.8000090282307,21.225316347345885,21.512662687788293,70283800
2000-08-01,21.052900314331055,21.474341448921848,20.899648992661675,21.436028618504505,47163600
2000-08-02,21.263622283935547,21.589281363959785,20.99543245332735,21.014588869799365,48269200
2000-08-03,21.531803131103516,21.570115948062774,20.880485242796112,20.899641651275743,54543400
2000-08-04,21.18699836730957,21.416875383953073,20.89965209650519,21.282780457577697,38107400
2000-08-07,21.455184936523438,21.800000408717565,21.378559276035855,21.512654181889125,52741800
2000-08-08,22.71950340270996,22.891911101381453,21.455180279119016,21.474336690082517,138038800
2000-08-09,22.757822036743164,22.94938619530161,22.413006551337965,22.60457070989641,63945600
2000-08-10,22.259761810302734,22.70035950534315,21.991571908973786,22.623733819249164,48986000
2000-08-11,22.202287673950195,22.27891334323044,21.95325424878941,22.202287673950195,35629600
2000-08-14,22.12566566467285,22.489637653961843,21.87663219831723,22.16397850565064,53427000
2000-08-15,21.953248977661133,22.374690057511522,21.91493615222019,22.068187453983967,40714200
2000-08-16,21.761688232421875,22.144816546372965,21.627593322538996,22.029878052187637,44976200
2000-08-17,21.93410301208496,22.06819796499727,21.62760026257111,21.80000805917265,36112800
2000-08-18,21.761688232421875,21.895783142304758,21.455185581261006,21.800001063816985,54438800
2000-08-21,21.646747589111328,21.70421683049835,21.474339864950267,21.665904002907002,34119600
2000-08-22,21.83831787109375,22.202289835611978,21.522236954538446,21.70422293679756,54428200
2000-08-23,21.685062408447266,21.80000090177826,21.570123915116273,21.70421882400243,36726800
2000-08-24,21.80000877380371,21.8191651962763,21.436036746824563,21.646757394023016,42405400
2000-08-25,21.646747589111328,21.972406623637784,21.627591175315654,21.665904002907002,52729400
2000-08-28,21.857467651367188,22.106501025133863,21.493495797400513,21.51265221076718,56421600
2000-08-29,21.74253273010254,22.298068808669036,21.723376313600248,21.819158396111714,59400200
2000-08-30,21.455184936523438,21.742531163351877,21.35940286091396,21.665905502864295,53498800
2000-08-31,21.397724151611328,22.06819894597695,21.35941130621901,21.72338333744606,72575400
2000-09-01,21.51266098022461,21.64675592845397,21.359409610819625,21.45519171669774,37629800
2000-09-05,21.493494033813477,21.665901739967058,21.39771197483926,21.455181210223788,50755200
2000-09-06,21.282787322998047,21.66591580766048,21.244474474531806,21.474351565329265,62960800
2000-09-07,21.474349975585938,22.08735550566511,21.282785747436197,21.45519355277096,111711200
2000-09-08,21.244468688964844,21.72337916436982,21.206155850932443,21.570127812240226,56709600
2000-09-11,21.091211318969727,21.359401108675065,20.861334356365152,21.186993386721632,48495200
2000-09-12,20.8804874420166,21.244459241464597,20.727236158038497,21.072051546989233,46781200
2000-09-13,20.918807983398438,21.072059323936156,20.593148884755788,20.708087390159076,40744800
2000-09-14,20.171714782714844,21.072066724583408,20.133401934124695,21.05291030028833,78503000
2000-09-15,19.673643112182617,20.11424076708057,19.405453235288206,20.056771507746056,99915200
2000-09-18,19.309663772583008,19.807730496875823,19.0606304104366,19.69279202203902,69037800
2000-09-19,19.92266845703125,20.152545400766225,19.424601745605468,19.501227393517127,79311200
2000-09-20,19.692794799804688,19.922671781903574,19.367135741831262,19.88435895155376,67791400
2000-09-21,19.673643112182617,19.960989408855195,19.482078914400894,19.6161738528481,48952200
2000-09-22,19.38629150390625,19.462917162024457,18.696660580842394,18.734973409901496,84476600
2000-09-25,18.773292541503906,19.462923696089764,18.52425906901457,19.386298012246893,53484200
2000-09-26,19.213886260986328,20.190863528494106,18.524255248627895,18.677506584707547,155704800
2000-09-27,18.58172607421875,19.482077749979865,18.332692631986955,19.443764912713437,106155600
2000-09-28,18.79244613647461,18.964853899194562,18.58172553759467,18.639194791834655,52360400
2000-09-29,18.48594093322754,18.792443580825097,17.968717715406665,18.69666150345086,74053600
2000-10-02,18.121971130371094,18.6391944078764,17.85378128277575,18.54341231944949,58562400
2000-10-03,17.3365535736084,18.33268703861131,17.317397160819883,18.256061387457244,85374000
2000-10-04,16.991743087768555,17.336558618298245,16.704396812327147,17.279089363209962,136453400
2000-10-05,16.97258186340332,17.547274251554676,16.934269037526565,17.01089468928008,81099400
2000-10-06,17.03005599975586,17.39402795025683,16.78102255993941,17.106681673545538,61794000
2000-10-09,16.60861587524414,17.08752636760989,16.24464390104617,17.04921352822063,58323600
2000-10-10,16.723554611206055,17.030057330311777,16.493677571876763,16.531990411764976,62066200
2000-10-11,17.0875244140625,17.451496346649034,16.55114472393498,16.55114472393498,101205800
2000-10-12,16.66608238220215,17.432339043452824,16.49367463342075,17.25993129467142,90219600
2000-10-13,16.474517822265625,16.819333311568858,15.976451004383176,16.51283065441043,104521200
2000-10-16,15.440073013305664,16.493676010491534,15.191039577607185,16.397893919838275,119759000
2000-10-17,15.459232330322266,16.072237825452763,15.40176306515378,15.89983002994731,81276600
2000-10-18,15.8615140914917,16.32126812312914,14.84622393829235,15.210195880005324,110536400
2000-10-19,18.964859008789062,19.060641124995065,17.777160767834594,17.911255730523003,256993200
2000-10-20,19.980146408081055,20.267492713087016,18.734979086388563,18.792448347389755,160378600
2000-10-23,19.041479110717773,20.305802673401246,18.600881505540197,19.807735815374425,185170400
2000-10-24,18.84990882873535,19.290506291195626,18.447624189097706,19.194724234139045,94427400
2000-10-25,18.773292541503906,19.443767275129048,18.52425906901457,18.98401317207181,167603800
2000-10-26,19.750267028808594,19.94183120949539,18.639194780825182,18.69666403503122,114826600
2000-10-27,20.746397018432617,21.2061509689796,19.807732702732526,19.826889117338652,124292400
2000-10-30,21.1678409576416,21.493500049297626,20.65061769442321,20.688930528735685,110057600
2000-10-31,21.110374450683594,21.301938647150777,20.84218457562954,21.148687289977033,104474000
2000-11-01,21.34024429321289,21.47433918554008,20.97627244261052,20.995428855800117,81309400
2000-11-02,21.550975799560547,21.71380539449056,21.340255147298176,21.57013222249349,77985200
2000-11-03,20.918807983398438,21.34024916987716,20.861338730696794,21.225310664473874,68711000
2000-11-06,21.30194091796875,21.49350513485696,20.918812484192337,21.05290743601408,74851400
2000-11-07,21.608436584472656,22.02987772353152,21.301933937884392,21.37855959953146,104331200
2000-11-08,21.282787322998047,22.18313926195476,20.842189565636254,21.80001077729233,206149400
2000-11-09,21.723377227783203,21.85747214894236,20.976276952753626,20.995433370062074,91058600
2000-11-10,20.650611877441406,21.550963230168442,20.47820417160006,21.436024759607545,93744400
2000-11-13,20.363271713256836,20.880494983490077,19.740688147235343,20.43989738292102,83364800
2000-11-14,21.091211318969727,21.397713935775826,20.631457393760577,20.84217794281477,84218600
2000-11-15,21.474349975585938,21.7233834721806,21.052908673656507,21.167847210546352,60422200
2000-11-16,21.12952995300293,21.914943124420084,21.12952995300293,21.28278130352335,92128600
2000-11-17,21.1678409576416,21.455187214985152,20.779923510227807,21.28277946057902,106525600
2000-11-20,20.5931453704834,20.995430070744003,20.095078598732172,20.88049158495526,80157200
2000-11-21,20.765562057495117,21.225316198989475,20.650623522121528,20.650623522121528,59487600
2000-11-22,20.918807983398438,21.30193633474273,20.229176950978708,20.248333368545925,76343200
2000-11-24,21.436037063598633,21.589288445644023,20.995439340218145,21.14869072226353,34439200
2000-11-27,21.66590690612793,22.144817315193535,21.646750489765306,21.895783902479423,85307600
2000-11-28,20.535675048828125,21.378557233668083,20.478205808952673,21.26361875391718,127446200
2000-11-29,19.941835403442383,20.573997332658134,19.386299162616417,20.4782152221709,98280400
2000-11-30,17.58559226989746,19.022323664496923,17.4706537583295,19.003167245902265,197200800
2000-12-01,17.355710983276367,18.581721472161234,17.183303258276933,17.796308502719366,109809800
2000-12-04,17.298248291015625,18.083661557828073,16.915119868180284,17.547281765858596,80407200
2000-12-05,18.351852416992188,18.543416638463924,17.853785441165677,18.14113177337328,101734400
2000-12-06,17.374868392944336,18.40931480222658,17.183304243077252,18.39015838723987,90560800
2000-12-07,16.2829532623291,16.55114308076746,16.01476344389074,16.3787353403428,145308400
2000-12-08,16.685245513916016,17.12584327145915,16.378742726059922,16.742714786639034,120939800
2000-12-11,17.796310424804688,18.00703100034059,16.85764604287204,17.010897370534515,95576200
2000-12-12,17.89209747314453,18.390164426358407,17.39403051993066,17.71968968164742,63106000
2000-12-13,17.547279357910156,18.54341312058628,17.41318442831914,18.54341312058628,98360400
2000-12-14,17.010896682739258,18.00224116847322,16.97258385237273,17.75799687488659,71201400
2000-12-15,15.076106071472168,15.938145173398786,14.635508308265232,15.646009699968099,116899800
2000-12-18,14.654655456542969,15.32512988919526,14.405622095843544,15.018627291411356,107187400
2000-12-19,13.735147476196289,14.71212449333159,13.639365415692827,14.53971678442536,120271800
2000-12-20,12.719862937927246,13.486119741416838,12.681550097752766,13.122147759759281,149037800
2000-12-21,13.313709259033203,13.830932496434494,12.355888449030816,12.48998336243115,163173000
2000-12-22,14.233220100402832,14.44394072100099,13.715996758934628,13.715996758934628,109551800
2000-12-26,14.367315292358398,14.884538642883301,14.060812566121418,14.367315292358398,66941600
2000-12-27,14.233220100402832,14.3481586207291,13.79262243915214,14.137438000130944,69003800
2000-12-28,13.658520698547363,14.175743782503574,13.4478001828615,13.830928393199434,77619200
2000-12-29,13.294557571411133,14.04165806894,13.179619033329768,13.46696537853318,99977600
2001-01-02,13.294557571411133,13.792624569763712,13.141306187302648,13.524434647573862,82413200
2001-01-03,14.692971229553223,14.980317472634447,13.217927181736275,13.237083597941691,135962200
2001-01-04,14.846226692199707,15.47838860296434,14.367316153741651,14.654662476816485,112397000
2001-01-05,15.05694580078125,15.28682283590768,14.578035310934517,14.865381604842558,93414600
2001-01-08,14.999468803405762,15.248502129643661,14.309838053823887,14.999468803405762,79817600
2001-01-09,15.880668640136719,16.129702044626196,15.248506921048042,15.325132583967882,114965400
2001-01-10,16.206323623657227,16.49366978719725,15.55500565296651,15.631631296577183,90230200
2001-01-11,16.85765266418457,17.087529745968904,16.03392645445737,16.244647112759676,101854800
2001-01-12,16.397890090942383,16.857644018725814,16.091387472420095,16.81933119141053,73712000
2001-01-16,16.110538482666016,16.397884591155897,15.669941116314863,16.35957177669058,68462400
2001-01-17,16.225481033325195,16.81932980786248,16.11054256083411,16.436201566225524,72844200
2001-01-18,17.010896682739258,17.221617249755173,16.12970158430907,16.455360642424576,109788800
2001-01-19,18.69666862487793,18.83076358427767,18.045350250650625,18.390165860535667,209348800
2001-01-22,18.42847442626953,18.696664282784887,18.083658896464073,18.620038609494788,76673000
2001-01-23,18.562570571899414,18.677509089372474,18.064503662849482,18.313537117374448,70295200
2001-01-24,19.290512084960938,19.443763422279396,18.620037484192682,18.69666315285191,110455000
2001-01-25,18.945693969726562,19.61616847826087,18.86906831160836,19.23304018766984,85657400
2001-01-26,19.616172790527344,19.71195488423109,18.696664690971375,18.696664690971375,93080000
2001-01-29,19.769424438476562,19.807737276535626,19.462921734004055,19.482078153033587,84983800
2001-01-30,19.424612045288086,19.84605333226672,19.271360668204945,19.76942764372515,57276800
2001-01-31,18.715818405151367,19.539544291969698,18.696661989178846,19.309667300299466,81898800
2001-02-01,19.118099212646484,19.194724860793364,18.505094027471447,18.639188911728485,71792800
2001-02-02,18.639202117919922,19.424615567904215,18.62004569231055,19.156425609372995,71100000
2001-02-05,18.9840087890625,19.022321622138307,18.466785542539103,18.62003687484233,51399200
2001-02-06,19.17556381225586,19.558691960352878,18.907374108587945,19.02231255301705,96442000
2001-02-07,19.82689666748047,19.941835198886153,18.94570126003689,19.003170525739733,126061800
2001-02-08,19.079788208007812,19.769419107092432,19.003162552553967,19.539542140730894,88041200
2001-02-09,18.121971130371094,18.86907142010098,17.930406953517277,18.79244574935945,100575200
2001-02-12,18.007034301757812,18.21775491592732,17.528123815008936,18.026190721227767,71289400
2001-02-13,17.83462142944336,18.71581647321822,17.815465015448254,18.27521895133079,76070600
2001-02-14,17.89209747314453,18.083661685919097,17.27909199226592,17.662220417815053,61728400
2001-02-15,18.026193618774414,18.44763491485628,17.738847280536778,18.08366288642194,65627800
2001-02-16,17.566429138183594,17.853775307292377,17.202457323979136,17.470647081813997,66958400
2001-02-20,17.125831604003906,17.853775229230024,16.972580314482617,17.585585472567768,60730800
2001-02-21,17.240774154663086,17.796310210757785,16.915115087297227,16.934271503024632,63947200
2001-02-22,16.91512107849121,17.413188063814847,16.512836205729812,17.259936683715267,100816400
2001-02-23,17.394027709960938,17.62390472815425,16.64692740083266,16.68524023719821,92620600
2001-02-26,18.256072998046875,18.37101154787718,17.58559812403676,17.662223823923632,87936800
2001-02-27,18.19859504699707,18.754131106326454,17.983085368808947,18.19859504699707,99148600
2001-02-28,18.08365821838379,18.414106422056587,17.834624789528927,18.25606597682177,84608400
2001-03-01,18.193803787231445,18.23690571776187,17.240772212169833,17.949559514225705,81781600
2001-03-02,17.374868392944336,17.815465937638624,17.2982427329975,17.62390178777154,79800800
2001-03-05,17.60474967956543,17.968721653354052,17.336559804142233,17.547280420546173,49383600
2001-03-06,18.217756271362305,18.390164059419362,17.89209711614342,17.968722799724336,66781800
2001-03-07,18.600879669189453,18.734974579265998,18.179438523234595,18.351846264761583,59743600
2001-03-08,18.160287857055664,18.572150925543742,17.911254373783805,18.4859470274881,54626000
2001-03-09,17.374868392944336,17.83462235262533,16.8193323583298,17.7579966926785,103794400
2001-03-12,15.918976783752441,16.85764087810126,15.823194733308682,16.761858827657502,114376000
2001-03-13,16.60861587524414,16.78102365249581,15.938141185932095,15.995610445015984,91035600
2001-03-14,16.551149368286133,16.93427782588535,15.99561310476727,16.091395219167072,90686200
2001-03-15,16.455364227294922,17.18809726768378,16.397894969225206,16.95343113056578,71638400
2001-03-16,16.723554611206055,16.895962390703023,16.08660364806447,16.0913927530505,112848800
2001-03-19,16.646921157836914,17.010892966811486,16.282949348862346,16.7043903908329,61036400
2001-03-20,16.148860931396484,17.202463957762802,16.129704512735277,16.723553491232657,91822800
2001-03-21,15.344291687011719,16.32126906034205,15.248509591587176,16.014766354983514,124988600
2001-03-22,16.551149368286133,16.570305791166092,15.478389687008328,15.497546109888289,126363200
2001-03-23,17.3365535736084,17.470648463128022,16.666079126010285,16.838486841106942,99519600
2001-03-26,17.18330955505371,17.623907235952526,17.030058187784558,17.50896871050066,63118600
2001-03-27,17.853782653808594,17.949564749590827,17.12583872586361,17.18330798333295,95135600
2001-03-28,17.03005599975586,17.7579999007578,16.9725867444136,17.585592134731023,78681600
2001-03-29,16.97258186340332,17.528117838616296,16.7235484952044,16.97258186340332,86985000
2001-03-30,16.76186180114746,17.221615724836077,16.512828425816128,17.087520830426897,91201600
2001-04-02,17.106679916381836,17.45149541301663,16.742708003267328,16.80017725270646,75924000
2001-04-03,16.35958480834961,16.953433905608204,16.168020583427484,16.953433905608204,94187600
2001-04-04,15.918976783752441,16.85764087810126,15.65078704250992,16.359574215793725,104046600
2001-04-05,17.394027709960938,17.5855918917887,16.397893964456564,16.474519637187672,113364000
2001-04-06,17.22161865234375,17.528121320238636,16.876803150962008,17.27908790257404,92622000
2001-04-09,17.516633987426758,17.599388707429462,17.059944340086403,17.338861817429148,56295600
2001-04-10,18.292081832885742,18.417747897262128,17.70972621599124,17.76183228470172,109199400
2001-04-11,18.402420043945312,18.84991364831821,18.298209092454307,18.58938685419813,109879600
2001-04-12,19.05833625793457,19.09818193271538,18.19093313406676,18.255299583855734,87520000
