Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2007-10-05,31.7686767578125,34.5792263364082,26.258105637348358,28.358123343957676,855215656
2007-10-08,30.1423397064209,32.84236040618467,29.95286374301272,32.84236040618467,126671715
2007-10-09,32.19499206542969,32.47920391633825,28.53180520038112,30.15813261471511,116725709
2007-10-10,32.49497985839844,33.15814341194941,32.21076813064799,33.03182542281592,67931378
2007-10-11,36.12660217285156,37.89503772348927,32.210783349926444,37.89503772348927,106320954
2007-10-12,35.88974380493164,37.23185888108191,35.052896437619154,35.36868822024275,99410791
2007-10-15,36.363433837890625,36.852913702631575,36.04764203478051,36.631857727174314,41814972
2007-10-16,40.07400131225586,40.705589418980125,36.15818246305774,36.41081427918591,138614496
2007-10-17,43.20033645629883,44.210867811991626,33.50552275256357,36.00027966638217,204876259
2007-10-18,41.684539794921875,47.19511021985141,39.900316398220355,43.89508311764632,146617799
2007-10-19,41.54243469238281,43.231922177870835,39.47399522172306,40.73716279469329,110266491
2007-10-22,40.98979187011719,42.26874710577262,39.63188439144995,40.705580071438305,72253405
2007-10-23,43.910865783691406,44.30560557735708,42.00032261242904,42.00032261242904,74594921
2007-10-24,43.23190689086914,45.31613350591821,42.74242705950449,44.842441550352355,63055170
2007-10-25,43.13716506958008,44.14770044368678,38.100284640616955,41.76347001775377,34522489
2007-10-26,44.43191909790039,45.14245068881007,42.71085197552779,43.89507129371059,62370025
2007-10-29,45.33193588256836,46.42141959079528,44.93719602932694,45.15825206042275,43657697
2007-10-30,46.34247589111328,47.58985137239454,44.589828211274806,45.94773600149227,79921711
2007-10-31,47.305625915527344,48.347741494602495,46.421410530130885,46.579306440608875,44655368
2007-11-01,46.24773025512695,48.83722533678333,45.8687825760172,48.474065538102614,50632492
2007-11-02,47.08457946777344,47.36879559078176,44.21087245816839,44.574036552412,32001693
2007-11-05,48.04775619506836,49.10566006240249,46.76879625400982,47.05301242971329,38833135
2007-11-06,48.67931365966797,51.7582834374844,48.01615008165212,48.8845774548824,81880281
2007-11-07,47.96879196166992,50.274070655048966,46.89510057411257,49.5793311846064,33593141
2007-11-08,47.14774703979492,48.426706946682444,46.105635367399685,46.73721923750644,27990521
2007-11-12,48.28459548950195,49.13723536786219,44.479300368022486,45.726680137623205,35153735
2007-11-13,49.43720626831055,50.431949357156284,47.54245589595697,49.10562666642845,43830531
2007-11-14,48.78985595703125,51.0003990104422,48.53721989529208,50.3056551946611,36738579
2007-11-15,49.61091232299805,50.4793398926739,48.6793246713381,49.705648162773194,29242252
2007-11-16,49.26354217529297,50.384601546026595,48.695114266998935,49.389858060513475,18895294
2007-11-19,51.04775619506836,52.89513907201359,50.00564497381741,50.38459256190849,40716718
2007-11-20,50.2582893371582,52.263568617522225,49.64249346226166,50.84250516763927,26342171
2007-11-21,46.34247589111328,50.858298515096955,45.22141203466843,50.55829876890614,26814499
2007-11-22,44.74772262573242,47.716169919992176,42.80560329233611,45.85299427859882,34096185
2007-11-23,47.71615982055664,48.000371614498086,45.03192494852937,47.684579780518504,27664090
2007-11-26,48.095115661621094,49.484599111686656,47.71616796607681,49.484599111686656,20159123
2007-11-27,46.910892486572266,48.916171677605526,46.42141681114267,48.916171677605526,20573198
2007-11-28,46.21613311767578,48.15825585220976,45.900341360281615,47.93719990875392,16435311
2007-11-29,44.96875762939453,47.621407498499345,44.384542029584594,47.36877580932737,25530967
2007-11-30,46.705623626708984,46.98983541692731,45.158244517119535,45.78982817680509,18437721
2007-12-03,47.36879348754883,47.953009305390424,46.91089356143481,47.27405335635211,16851227
2007-12-04,46.75299835205078,48.079325943791694,46.40562643200421,47.68458609901183,14008727
2007-12-05,48.61616134643555,48.78984941870553,46.737202572756196,46.83193840621203,27725290
2007-12-06,47.71615982055664,50.41617828780166,47.10036403101612,49.674066621309485,24104710
2007-12-07,47.51087951660156,48.69509859030351,46.65824435345603,48.016147178021015,11742386
2007-12-10,47.55826950073242,48.1424810357902,46.94247363871846,47.96879721994081,8330010
2007-12-11,47.33721160888672,48.25300714241444,47.10036771487776,47.98458320589738,11685950
2007-12-12,47.305625915527344,47.73194573045806,46.421410530130885,46.737202351086864,16342131
2007-12-13,46.516151428222656,48.000374861611256,46.342467621064934,47.368791150926945,14620172
2007-12-14,46.058250427246094,46.78457424714731,45.821406541382856,46.35825439595328,10991851
2007-12-17,43.27928924560547,46.57931617772587,42.63191330739537,46.32668009822867,19355678
2007-12-18,43.089805603027344,44.52665672024332,41.74769032179452,42.78980165041261,21607783
2007-12-19,42.300323486328125,44.85823801951799,41.937163759260564,44.479286131934096,19526912
2007-12-20,41.8740119934082,43.20033957995825,41.68453601201514,42.8529676612712,17105204
2007-12-24,43.1529541015625,43.8319054991011,42.15820667469466,42.5055784520771,16711519
2007-12-26,44.46351623535156,45.00036424599288,43.389824497271235,43.389824497271235,20930094
2007-12-27,44.77930450439453,46.010892111332915,44.40035249462797,45.379308283856616,44565277
2007-12-28,45.12666320800781,45.316139157223375,44.21086350066606,44.68455123210461,18354518
2007-12-31,45.45824432373047,45.72666823655293,44.90560861982575,45.47403648519111,11982308
2008-01-01,46.29508972167969,46.72140953059241,45.26876631806049,45.69508612697321,16687746
2008-01-02,46.042457580566406,46.6424611700447,45.36350603765147,46.295089318283395,13437280
2008-01-03,47.93720626831055,48.1266822045237,45.20560806110537,45.758243709860196,31815218
2008-01-04,47.6845817565918,49.263540991922554,47.36878990952565,48.63195729779025,28011310
2008-01-07,47.28984832763672,48.37932777707607,46.78458044752493,47.38458418125696,15858063
2008-01-08,45.6793098449707,48.000381142069,45.12667402581405,47.33721730244067,13282666
2008-01-09,44.952980041503906,45.93193564993361,44.84245203546809,45.72667180055347,13113527
2008-01-10,43.87929916381836,46.4214267824426,43.57929511559738,45.15825905637904,18023003
2008-01-11,44.54245376586914,44.96877364094178,42.789806342393035,44.479293679487526,11629440
2008-01-14,45.22141647338867,45.695104387428856,43.91088076785129,44.62141263891157,10264240
2008-01-15,43.84772491455078,46.13721672091311,43.484565001906276,45.94774496350051,11558334
2008-01-16,42.94769287109375,43.89506826016787,41.858213743578744,43.53190855099619,14834065
2008-01-17,44.100337982177734,45.0792934436626,42.18979497377007,43.105590360371835,16169395
2008-01-18,42.04771041870117,43.78456615540067,41.684546247192934,43.737193936019615,13254156
2008-01-21,34.89501190185547,41.68453743771271,30.394975393465582,41.68453743771271,33202389
2008-01-22,31.38971710205078,33.158152290650925,24.93177215866666,31.452875042729247,58755707
2008-01-23,34.89501190185547,36.23712741475748,31.894988990662736,31.894988990662736,28425991
2008-01-24,34.97396469116211,37.45293218960253,33.31605706448059,36.77398039912577,29911930
2008-01-25,36.773963928222656,36.94764769804001,35.28974081392798,36.6318559105901,12550722
2008-01-28,37.1687126159668,37.452924436494385,33.316050167744386,36.26870494829503,13601109
2008-01-29,36.55290603637695,37.80028524431276,36.00027043747882,37.263437520674564,7679877
2008-01-30,34.531856536865234,36.78976795149886,34.07395653080853,36.6318719884727,9016102
2008-01-31,32.27394104003906,34.989752297431075,31.89499117988228,34.89501429699165,41538563
2008-02-01,33.394996643066406,33.631840530134944,32.52656905714842,32.8265708857818,9089201
2008-02-04,35.116058349609375,35.52658814191313,34.02657700428041,34.02657700428041,12009385
2008-02-05,36.20555114746094,36.679239024971146,34.42132766547953,35.179227412855475,14593303
2008-02-06,35.88974380493164,36.31606356811353,33.88446727023188,35.21079232893095,12429218
2008-02-07,34.20027160644531,36.61608091522551,33.97921770578852,35.40028124921186,11300078
2008-02-08,33.316043853759766,34.705526933274925,32.700248123319874,34.42131516661053,13514197
